time,y1,y2
08:21:43.201, 5,2
08:21:43.201, 5,2
08:21:43.202, 5,2
08:21:43.202, 5,2
08:21:43.202, 5,2
08:21:43.203, 5,2
08:21:43.203, 5,2
08:21:43.203, 5,2
08:21:43.204, 5,2
08:21:43.204, 5,2
08:21:43.204, 5,2
08:21:43.204, 5,2
08:21:49.422, 5,3
08:21:49.423, 5,3
08:21:49.423, 5,3
08:21:49.423, 5,3
08:21:49.424, 5,3
08:21:49.424, 5,3
08:21:49.424, 5,3
08:21:49.425, 5,3
08:21:49.425, 5,3
08:21:49.426, 5,3
08:21:49.426, 5,3
08:21:49.426, 5,3
08:21:55.651, 5,4
08:21:55.652, 5,4
08:21:55.652, 5,4
08:21:55.652, 5,4
08:21:55.653, 5,4
08:21:55.653, 5,4
08:21:55.653, 5,4
08:21:55.653, 5,4
08:21:55.654, 5,4
08:21:55.654, 5,4
08:21:55.654, 5,4
08:21:55.655, 5,4
08:22:01.873, 5,5
08:22:01.873, 5,5
08:22:01.874, 5,5
08:22:01.874, 5,5
08:22:01.874, 5,5
08:22:01.875, 5,5
08:22:01.875, 5,5
08:22:01.875, 5,5
08:22:01.875, 5,5
08:22:01.876, 5,5
08:22:01.876, 5,5
08:22:01.876, 5,5
08:22:08.097, 5,5
08:22:08.097, 5,5
08:22:08.098, 5,5
08:22:08.098, 5,5
08:22:08.098, 5,5
08:22:08.098, 5,5
08:22:08.099, 5,5
08:22:08.099, 5,5
08:22:08.099, 5,5
08:22:08.100, 5,5
08:22:08.100, 5,5
08:22:08.100, 5,5
08:22:14.350, 5,5
08:22:14.351, 5,5
08:22:14.351, 5,5
08:22:14.351, 5,5
08:22:14.352, 5,5
08:22:14.352, 5,5
08:22:14.352, 5,5
08:22:14.353, 5,5
08:22:14.353, 5,5
08:22:14.353, 5,5
08:22:14.353, 5,5
08:22:14.354, 5,5
08:22:20.606, 5,5
08:22:20.606, 5,5
08:22:20.607, 5,5
08:22:20.612, 5,5
08:22:20.612, 5,5
08:22:20.613, 5,5
08:22:20.613, 5,5
08:22:20.613, 5,5
08:22:20.613, 5,5
08:22:20.614, 5,5
08:22:20.614, 5,5
08:22:20.614, 5,5
08:22:26.873, 5,5
08:22:26.873, 5,5
08:22:26.874, 5,5
08:22:26.874, 5,5
08:22:26.874, 5,5
08:22:26.874, 5,5
08:22:26.875, 5,5
08:22:26.875, 5,5
08:22:26.875, 5,5
08:22:26.875, 5,5
08:22:26.876, 5,5
08:22:26.876, 5,5
08:22:33.140, 5,5
08:22:33.140, 5,5
08:22:33.140, 5,5
08:22:33.141, 5,5
08:22:33.141, 5,5
08:22:33.141, 5,5
08:22:33.141, 5,5
08:22:33.142, 5,5
08:22:33.142, 5,5
08:22:33.142, 5,5
08:22:33.142, 5,5
08:22:33.143, 5,5
08:22:39.373, 5,5
08:22:39.373, 5,5
08:22:39.374, 5,5
08:22:39.374, 5,5
08:22:39.374, 5,5
08:22:39.374, 5,5
08:22:39.375, 5,5
08:22:39.375, 5,5
08:22:39.375, 5,5
08:22:39.375, 5,5
08:22:39.376, 5,5
08:22:39.376, 5,5
08:22:45.670, 5,5
08:22:45.670, 5,5
08:22:45.670, 5,5
08:22:45.671, 5,5
08:22:45.673, 5,5
08:22:45.673, 5,5
08:22:45.673, 5,5
08:22:45.673, 5,5
08:22:45.673, 5,5
08:22:45.674, 5,5
08:22:45.674, 5,5
08:22:45.674, 5,5
08:22:52.042, 5,5
08:22:52.043, 5,5
08:22:52.043, 5,5
08:22:52.044, 5,5
08:22:52.044, 5,5
08:22:52.045, 5,5
08:22:52.045, 5,5
08:22:52.045, 5,5
08:22:52.046, 5,5
08:22:52.046, 5,5
08:22:52.046, 5,5
08:22:52.046, 5,5
08:22:58.183, 5,5
08:22:58.184, 5,5
08:22:58.184, 5,5
08:22:58.184, 5,5
08:22:58.184, 5,5
08:22:58.185, 5,5
08:22:58.185, 5,5
08:22:58.185, 5,5
08:22:58.185, 5,5
08:22:58.186, 5,5
08:22:58.186, 5,5
08:22:58.186, 5,5
08:23:04.708, 5,5
08:23:04.708, 5,5
08:23:04.709, 5,5
08:23:04.709, 5,5
08:23:04.709, 5,5
08:23:04.710, 5,5
08:23:04.710, 5,5
08:23:04.710, 5,5
08:23:04.711, 5,5
08:23:04.711, 5,5
08:23:04.711, 5,5
08:23:04.712, 5,5
08:23:10.820, 5,5
08:23:10.820, 5,5
08:23:10.821, 5,5
08:23:10.821, 5,5
08:23:10.821, 5,5
08:23:10.821, 5,5
08:23:10.822, 5,5
08:23:10.822, 5,5
08:23:10.823, 5,5
08:23:10.823, 5,5
08:23:10.823, 5,5
08:23:10.823, 5,5
08:23:17.221, 5,5
08:23:17.221, 5,5
08:23:17.221, 5,5
08:23:17.221, 5,5
08:23:17.222, 5,5
08:23:17.222, 5,5
08:23:17.222, 5,5
08:23:17.223, 5,5
08:23:17.223, 5,5
08:23:17.223, 5,5
08:23:17.223, 5,5
08:23:17.224, 5,5
08:23:23.511, 5,5
08:23:23.511, 5,5
08:23:23.512, 5,5
08:23:23.512, 5,5
08:23:23.512, 5,5
08:23:23.513, 5,5
08:23:23.513, 5,5
08:23:23.513, 5,5
08:23:23.513, 5,5
08:23:23.514, 5,5
08:23:23.514, 5,5
08:23:23.834, 5,5
08:23:29.834, 5,5
08:23:29.834, 5,5
08:23:29.834, 5,5
08:23:29.835, 5,5
08:23:29.835, 5,5
08:23:29.835, 5,5
08:23:29.836, 5,5
08:23:29.836, 5,5
08:23:29.836, 5,5
08:23:29.837, 5,5
08:23:29.837, 5,5
08:23:32.531, 5,5
08:23:36.022, 5,5
08:23:36.022, 5,5
08:23:36.022, 5,5
08:23:36.022, 5,5
08:23:36.023, 5,5
08:23:36.023, 5,5
08:23:36.023, 5,5
08:23:36.023, 5,5
08:23:36.024, 5,5
08:23:36.024, 5,5
08:23:36.024, 5,5
08:23:40.539, 5,5
08:23:42.256, 5,5
08:23:42.256, 5,5
08:23:42.256, 5,5
08:23:42.257, 5,5
08:23:42.257, 5,5
08:23:42.258, 5,5
08:23:42.258, 5,5
08:23:42.258, 5,5
08:23:42.259, 5,5
08:23:42.259, 5,5
08:23:46.926, 5,5
08:23:48.553, 5,5
08:23:48.553, 5,5
08:23:48.553, 5,5
08:23:48.554, 5,5
08:23:48.554, 5,5
08:23:48.554, 5,5
08:23:48.554, 5,5
08:23:48.555, 5,5
08:23:48.555, 5,5
08:23:49.417, 5,4
08:23:51.097, 5,5
08:23:55.004, 5,5
08:23:55.004, 5,5
08:23:55.004, 5,5
08:23:55.005, 5,5
08:23:55.005, 5,5
08:23:55.005, 5,5
08:23:55.005, 5,5
08:23:55.006, 5,5
08:23:55.006, 5,5
08:23:58.269, 5,4
08:24:00.187, 5,5
08:24:01.198, 5,4
08:24:01.908, 5,5
08:24:01.908, 5,5
08:24:01.908, 5,5
08:24:01.908, 5,5
08:24:01.909, 5,5
08:24:01.909, 5,5
08:24:01.909, 5,5
08:24:01.909, 5,5
08:24:05.083, 5,4
08:24:05.821, 5,5
08:24:08.765, 5,5
08:24:08.766, 5,5
08:24:08.766, 5,5
08:24:08.766, 5,5
08:24:08.767, 5,5
08:24:08.767, 5,4
08:24:08.767, 5,5
08:24:08.767, 5,5
08:24:08.768, 5,5
08:24:10.332, 5,4
08:24:13.420, 5,4
08:24:16.034, 5,5
08:24:16.034, 5,5
08:24:16.034, 5,5
08:24:16.035, 5,5
08:24:16.035, 5,5
08:24:16.035, 5,5
08:24:16.035, 5,5
08:24:16.857, 5,4
08:24:19.020, 5,4
08:24:20.475, 5,4
08:24:21.953, 5,5
08:24:23.071, 5,5
08:24:23.071, 5,5
08:24:23.072, 5,5
08:24:23.076, 5,5
08:24:23.077, 5,5
08:24:23.077, 5,5
08:24:23.078, 5,4
08:24:23.078, 5,5
08:24:24.213, 5,5
08:24:30.396, 5,5
08:24:30.396, 5,5
08:24:30.396, 5,5
08:24:30.397, 5,5
08:24:30.397, 5,5
08:24:30.397, 5,4
08:24:30.397, 5,5
08:24:31.563, 5,5
08:24:31.563, 5,5
08:24:35.594, 5,3
08:24:36.053, 5,4
08:24:38.169, 5,5
08:24:38.169, 5,5
08:24:38.169, 5,5
08:24:38.170, 5,5
08:24:38.170, 5,5
08:24:38.170, 5,5
08:24:39.458, 5,5
08:24:40.395, 5,3
08:24:42.294, 5,5
08:24:43.227, 5,4
08:24:46.789, 5,5
08:24:46.789, 5,5
08:24:46.789, 5,5
08:24:46.790, 5,5
08:24:46.790, 5,5
08:24:47.707, 5,5
08:24:48.143, 5,5
08:24:49.901, 5,3
08:24:50.776, 5,4
08:24:53.804, 5,5
08:24:53.804, 5,4
08:24:55.074, 5,5
08:24:55.074, 5,5
08:24:55.074, 5,5
08:24:55.075, 5,5
08:24:55.517, 5,5
08:24:55.980, 5,5
08:24:56.401, 5,3
08:25:00.430, 5,5
08:25:01.653, 5,5
08:25:01.653, 5,4
08:25:02.039, 5,3
08:25:02.039, 5,4
08:25:02.877, 5,5
08:25:02.877, 5,5
08:25:02.877, 5,5
08:25:02.877, 5,5
08:25:03.715, 5,5
08:25:04.191, 5,5
08:25:10.565, 5,5
08:25:10.567, 5,5
08:25:10.567, 5,5
08:25:10.567, 5,5
08:25:10.568, 5,5
08:25:11.409, 5,5
08:25:11.409, 5,4
08:25:11.813, 5,3
08:25:12.196, 5,4
08:25:12.616, 5,4
08:25:13.919, 5,4
08:25:15.927, 5,5
08:25:18.259, 5,5
08:25:18.260, 5,5
08:25:18.260, 5,5
08:25:18.260, 5,5
08:25:18.664, 5,5
08:25:19.076, 5,5
08:25:20.677, 5,5
08:25:22.227, 5,4
08:25:22.633, 5,3
08:25:23.879, 5,4
08:25:26.157, 5,5
08:25:26.157, 5,5
08:25:26.157, 5,5
08:25:26.158, 5,4
08:25:26.158, 5,5
08:25:27.045, 5,5
08:25:27.046, 5,4
08:25:28.658, 5,4
08:25:30.632, 5,5
08:25:33.266, 5,4
08:25:33.650, 5,5
08:25:33.651, 5,5
08:25:33.651, 5,4
08:25:33.652, 5,5
08:25:33.652, 5,5
08:25:34.402, 5,5
08:25:34.402, 5,4
08:25:35.170, 5,5
08:25:37.117, 5,3
08:25:37.928, 5,4
08:25:39.945, 5,4
08:25:41.180, 5,5
08:25:41.180, 5,5
08:25:42.019, 5,5
08:25:42.020, 5,4
08:25:43.682, 5,5
08:25:45.391, 5,4
08:25:45.841, 5,4
08:25:48.019, 5,5
08:25:48.871, 5,4
08:25:48.872, 5,5
08:25:49.297, 5,5
08:25:49.297, 5,4
08:25:49.298, 5,5
08:25:50.135, 5,5
08:25:51.380, 5,5
08:25:51.817, 5,5
08:25:52.653, 5,4
08:25:54.016, 5,5
08:25:55.693, 5,4
08:25:57.403, 5,5
08:25:57.404, 5,5
08:25:58.259, 5,5
08:25:58.260, 5,5
08:25:58.692, 5,4
08:25:59.541, 5,5
08:25:59.991, 5,5
08:26:00.408, 5,3
08:26:04.617, 5,4
08:26:05.482, 5,5
08:26:05.482, 5,5
08:26:06.378, 5,5
08:26:06.378, 5,5
08:26:06.850, 5,5
08:26:07.708, 5,5
08:26:10.153, 5,4
08:26:10.968, 5,5
08:26:11.867, 5,4
08:26:12.690, 5,3
08:26:12.690, 5,5
08:26:13.476, 5,5
08:26:13.476, 5,5
08:26:14.318, 5,5
08:26:15.182, 5,5
08:26:15.593, 5,5
08:26:19.329, 5,4
08:26:20.181, 5,5
08:26:21.409, 5,5
08:26:21.409, 5,4
08:26:21.409, 5,5
08:26:22.305, 5,5
08:26:22.726, 5,5
08:26:24.385, 5,5
08:26:25.210, 5,4
08:26:25.211, 5,2
08:26:29.622, 5,5
08:26:29.623, 5,5
08:26:30.089, 5,4
08:26:30.090, 5,4
08:26:30.090, 5,4
08:26:30.552, 5,5
08:26:30.552, 5,5
08:26:31.525, 5,5
08:26:33.008, 5,5
08:26:37.185, 5,2
08:26:38.560, 5,5
08:26:38.560, 5,5
08:26:39.533, 5,5
08:26:39.534, 5,5
08:26:39.534, 5,4
08:26:41.421, 5,4
08:26:41.421, 5,3
08:26:44.211, 5,4
08:26:44.211, 5,5
08:26:45.264, 5,5
08:26:47.650, 5,5
08:26:48.601, 5,5
08:26:48.601, 5,5
08:26:48.602, 5,2
08:26:50.415, 5,4
08:26:50.847, 5,4
08:26:51.801, 5,5
08:26:53.188, 5,5
08:26:55.549, 5,4
08:26:56.513, 5,5
08:26:57.503, 5,4
08:26:58.015, 5,5
08:26:59.044, 5,5
08:26:59.526, 5,5
08:27:00.972, 5,5
08:27:02.442, 5,5
08:27:05.895, 5,4
08:27:06.408, 5,4
08:27:07.398, 5,4
08:27:07.920, 5,2
08:27:08.952, 5,5
08:27:09.450, 5,5
08:27:10.985, 5,4
08:27:12.011, 5,5
08:27:13.462, 5,5
08:27:13.947, 5,2
08:27:16.622, 5,4
08:27:17.723, 5,4
08:27:18.283, 5,4
08:27:18.868, 5,5
08:27:22.143, 5,5
08:27:23.304, 5,4
08:27:23.926, 5,4
08:27:27.523, 5,4
08:27:27.523, 5,4
08:27:28.925, 5,4
08:27:30.226, 5,5
08:27:31.491, 5,4
08:27:33.877, 5,5
08:27:37.509, 5,2
08:27:38.624, 5,4
08:27:40.202, 5,4
08:27:40.725, 5,5
08:27:42.307, 5,3
08:27:43.840, 5,5
08:27:43.841, 5,3
08:27:44.345, 5,3
08:27:45.367, 5,4
08:27:46.438, 5,3
08:27:48.024, 5,2
08:27:50.118, 5,3
08:27:53.232, 5,4
08:27:53.767, 5,5
08:27:54.331, 5,5
08:27:55.393, 5,4
08:27:57.477, 5,3
08:27:58.028, 5,4
08:28:03.872, 5,5
08:28:04.948, 5,4
08:28:06.618, 5,3
08:28:09.421, 5,2
08:28:09.422, 5,2
08:28:10.015, 5,4
08:28:11.139, 5,4
08:28:14.471, 5,5
08:28:16.645, 5,4
08:28:16.646, 5,2
08:28:17.719, 5,3
08:28:18.783, 5,4
08:28:23.618, 5,2
08:28:24.161, 5,4
08:28:24.703, 5,5
08:28:26.358, 5,4
08:28:29.099, 5,3
08:28:30.753, 5,4
08:28:32.298, 5,3
08:28:32.298, 5,2
08:28:32.875, 5,4
08:28:34.946, 5,5
08:28:34.947, 5,3
08:28:39.244, 5,2
08:28:45.102, 5,5
08:28:47.895, 5,4
08:28:48.461, 5,3
08:28:49.599, 5,3
08:28:50.158, 5,3
08:28:51.262, 5,3
08:28:51.262, 5,4
08:28:51.833, 5,2
08:28:52.965, 5,3
08:28:55.103, 5,2
08:28:55.697, 5,3
08:28:56.244, 5,5
08:29:02.273, 5,4
08:29:05.057, 5,3
08:29:08.472, 5,3
08:29:09.055, 5,5
08:29:09.650, 5,3
08:29:11.895, 5,3
08:29:11.895, 5,2
08:29:16.251, 5,4
08:29:16.845, 5,3
08:29:20.167, 5,2
08:29:23.005, 5,4
08:29:25.217, 5,2
08:29:25.803, 5,5
08:29:27.525, 5,3
08:29:27.526, 5,4
08:29:28.695, 5,4
08:29:38.239, 5,2
08:29:39.948, 5,4
08:29:40.547, 5,2
08:29:40.547, 5,3
08:29:42.216, 5,5
08:29:43.354, 5,3
08:29:47.187, 5,3
08:29:49.604, 5,3
08:29:50.799, 5,2
08:29:53.129, 5,5
08:29:53.129, 5,4
08:29:53.130, 5,4
08:29:53.130, 5,2
08:30:01.621, 5,3
08:30:03.291, 5,2
08:30:04.421, 5,2
08:30:05.016, 5,5
08:30:05.582, 5,4
08:30:06.715, 5,4
08:30:12.397, 5,4
08:30:18.262, 5,2
08:30:18.263, 5,4
08:30:19.436, 5,2
08:30:20.036, 5,5
08:30:20.662, 5,4
08:30:23.006, 5,4
08:30:23.581, 5,3
08:30:24.687, 5,2
08:30:27.985, 5,3
08:30:27.986, 5,1
08:30:30.729, 5,2
08:30:32.917, 5,5
08:30:33.589, 5,5
08:30:38.311, 5,4
08:30:42.795, 5,4
08:30:43.392, 5,3
08:30:43.992, 5,5
08:30:43.993, 5,5
08:30:45.712, 5,3
08:30:51.995, 5,3
08:30:52.575, 5,2
08:30:54.866, 5,5
08:30:55.499, 5,1
08:30:55.499, 5,5
08:30:59.329, 5,3
08:31:01.677, 5,3
08:31:05.557, 5,5
08:31:05.558, 5,2
08:31:06.649, 5,2
08:31:07.821, 5,3
08:31:11.152, 5,4
08:31:13.383, 5,3
08:31:13.957, 5,2
08:31:17.893, 5,2
08:31:21.367, 5,5
08:31:21.367, 5,3
08:31:23.649, 5,3
08:31:24.842, 5,2
08:31:26.461, 5,4
08:31:29.178, 5,2
08:31:34.283, 5,3
08:31:36.540, 5,5
08:31:37.091, 5,3
08:31:39.320, 5,3
08:31:39.321, 5,3
08:31:39.321, 5,3
08:31:41.714, 5,4
08:31:42.320, 5,1
08:31:46.794, 5,3
08:31:46.794, 5,2
08:31:47.410, 5,5
08:31:48.007, 5,3
08:31:50.907, 5,3
08:31:57.611, 5,3
08:32:00.448, 5,4
08:32:06.250, 5,3
08:32:07.380, 5,2
08:32:08.531, 5,3
08:32:12.520, 5,4
08:32:13.742, 5,3
08:32:14.910, 5,1
08:32:16.119, 5,4
08:32:20.860, 5,4
08:32:22.677, 5,2
08:32:27.243, 5,4
08:32:27.244, 5,2
08:32:29.535, 5,4
08:32:37.423, 5,2
08:32:37.969, 5,2
08:32:38.521, 5,3
08:32:39.087, 5,4
08:32:40.823, 5,4
08:32:43.034, 5,2
08:32:45.205, 5,4
08:32:45.779, 5,2
08:32:46.334, 5,1
08:32:50.600, 5,1
08:32:55.440, 5,2
08:32:55.440, 5,4
08:32:58.280, 5,4
08:32:58.852, 5,3
08:33:00.669, 5,3
08:33:06.392, 5,3
08:33:08.574, 5,2
08:33:09.667, 5,4
08:33:14.081, 5,3
08:33:20.143, 5,4
08:33:25.192, 5,3
08:33:27.928, 5,3
08:33:32.922, 5,5
08:33:34.043, 5,2
08:33:35.684, 5,2
08:33:37.894, 5,1
08:33:38.476, 5,2
08:33:42.324, 5,2
08:33:43.470, 5,1
08:33:45.656, 5,2
08:33:47.226, 5,2
08:33:48.282, 5,3
08:33:48.822, 5,3
08:33:52.133, 5,2
08:33:55.384, 5,4
08:33:56.577, 5,2
08:34:00.904, 5,3
08:34:05.800, 5,2
08:34:06.824, 5,2
08:34:08.874, 5,3
08:34:14.558, 5,3
08:34:18.552, 5,1
08:34:18.552, 5,3
08:34:20.213, 5,4
08:34:21.272, 5,3
08:34:21.272, 5,3
08:34:22.338, 5,3
08:34:25.691, 5,2
08:34:33.247, 5,4
08:34:42.499, 5,3
08:34:47.516, 5,4
08:34:48.059, 5,2
08:34:52.010, 5,1
08:34:55.126, 5,1
08:34:55.623, 5,1
08:34:56.665, 5,2
08:34:58.726, 5,5
08:34:59.735, 5,2
08:35:00.822, 5,2
08:35:06.425, 5,2
08:35:06.988, 5,3
08:35:07.492, 5,2
08:35:07.492, 5,2
08:35:13.868, 5,4
08:35:19.995, 5,3
08:35:20.545, 5,3
08:35:22.577, 5,2
08:35:23.122, 5,2
08:35:26.673, 5,2
08:35:30.937, 5,2
08:35:34.738, 5,4
08:35:39.455, 5,4
08:35:43.628, 5,3
08:35:45.225, 5,1
08:35:46.356, 5,4
08:35:48.028, 5,3
08:35:50.246, 5,1
08:35:51.399, 5,1
08:35:56.887, 5,4
08:35:58.522, 5,2
08:35:58.523, 5,1
08:36:00.825, 5,3
08:36:04.138, 5,4
08:36:06.828, 5,3
08:36:07.900, 5,2
08:36:14.442, 5,3
08:36:14.442, 5,3
08:36:14.443, 5,2
08:36:18.705, 5,3
08:36:20.369, 5,2
08:36:20.904, 5,4
08:36:21.470, 5,2
08:36:24.710, 5,3
08:36:27.852, 5,2
08:36:34.232, 5,3
08:36:35.340, 5,3
08:36:35.895, 5,3
08:36:36.998, 5,3
08:36:37.543, 5,2
08:36:38.647, 5,3
08:36:38.647, 5,4
08:36:40.314, 5,3
08:36:40.314, 5,3
08:36:49.916, 5,1
08:36:50.984, 5,1
08:36:53.483, 5,2
08:36:54.513, 5,4
08:36:56.022, 5,3
08:36:58.456, 5,3
08:37:00.044, 5,3
08:37:10.614, 5,2
08:37:11.174, 5,2
