time,y1,y2
09:14:57.001, 1,24.13703
09:15:00.232, 1,29.85735
09:15:05.211, 2,32.33527
09:15:07.252, 2,31.34471
09:15:08.837, 1,37.85032
09:15:13.592, 2,41.97773
09:15:16.604, 3,37.59779
09:15:17.265, 3,44.28023
09:15:20.366, 4,41.04329
09:15:20.940, 4,46.21101
09:15:24.623, 5,47.65538
09:15:29.365, 6,50.06216
09:15:31.236, 5,37.89898
09:15:32.992, 3,40.97635
09:15:38.105, 7,52.73008
09:15:42.324, 1,43.78173
09:15:45.150, 4,65.33822
09:15:46.592, 8,57.73954
09:15:47.662, 2,55.16071
09:15:48.020, 6,47.62445
09:15:52.032, 5,64.94477
09:15:54.659, 3,56.81757
09:15:55.260, 7,52.26806
09:15:59.810, 4,59.10726
09:16:02.739, 6,64.55222
09:16:04.026, 9,68.30167
09:16:05.070, 7,63.67318
09:16:06.556, 5,52.11781
09:16:10.721, 8,65.77551
09:16:12.211, 10,61.17266
09:16:14.579, 6,54.07086
09:16:19.125, 8,67.26593
09:16:24.864, 11,57.06382
09:16:26.017, 7,55.96404
09:16:30.266, 8,58.01991
09:16:33.065, 9,59.8799
09:16:33.193, 9,64.33534
09:16:36.100, 9,64.89078
09:16:37.409, 12,60.25109
09:16:39.764, 10,63.32663
09:16:44.514, 11,65.59888
09:16:48.008, 13,51.19129
09:16:48.801, 10,67.31617
09:16:52.549, 11,62.70442
09:16:55.403, 12,65.45641
09:17:00.855, 14,62.10603
09:17:04.482, 10,72.76408
09:17:08.357, 13,67.86018
09:17:12.594, 11,81.14297
09:17:16.630, 14,70.10944
09:17:20.147, 12,76.70747
09:17:20.937, 15,64.32517
09:17:24.154, 13,57.20028
09:17:28.143, 15,64.63013
09:17:31.525, 14,69.36013
09:17:32.377, 16,83.93168
09:17:37.241, 17,90.14384
09:17:40.890, 12,87.86713
09:17:44.348, 15,77.10452
09:17:47.780, 13,88.55588
09:17:51.649, 16,74.42503
09:17:54.491, 17,76.11132
09:17:55.511, 14,70.49712
09:17:59.511, 18,80.40342
09:18:04.049, 18,75.92411
09:18:07.721, 15,77.1573
09:18:10.960, 16,99.67694
09:18:14.384, 16,80.74538
09:18:17.721, 17,98.44412
09:18:22.485, 18,97.43764
09:18:26.198, 19,97.36771
09:18:29.763, 17,77.5928
09:18:32.821, 19,33.82977
09:18:33.771, 19,94.76875
09:18:38.322, 20,34.87304
09:18:38.968, 20,95.5571
09:18:44.216, 21,54.85265
09:18:48.007, 22,64.66767
09:18:50.471, 21,94.92364
09:18:55.008, 20,96.3585
09:18:57.085, 18,93.36598
09:19:01.083, 19,90.98244
09:19:05.176, 22,94.35172
09:19:07.589, 21,60.15768
09:19:09.366, 20,88.6965
09:19:13.037, 21,75.22141
09:19:15.715, 22,79.28446
09:19:19.978, 22,69.61777
09:19:25.572, 23,99.53851
09:19:29.209, 23,80.75935
09:19:31.767, 23,83.04788
09:19:32.464, 23,70.19028
09:19:35.862, 24,76.46253
09:19:39.114, 24,75.76714
09:19:43.856, 25,86.417
09:19:45.907, 25,75.46827
09:19:50.497, 24,55.32504
09:19:55.366, 26,73.07971
09:19:59.823, 26,85.03078
09:20:05.404, 24,109.2585
09:20:09.521, 27,82.15652
09:20:11.648, 27,77.31566
09:20:15.934, 28,79.26605
09:20:18.033, 28,85.94581
09:20:20.013, 25,31.77936
09:20:24.444, 29,84.17706
09:20:27.492, 29,73.04807
09:20:30.252, 30,80.14571
09:20:34.265, 31,89.97511
09:20:39.508, 25,110.2886
09:20:43.243, 26,104.0482
09:20:45.729, 26,67.93222
09:20:48.515, 27,73.99426
09:20:53.772, 27,107.3512
09:20:57.793, 30,86.09595
09:21:00.878, 28,91.32397
09:21:01.465, 31,99.16211
09:21:04.491, 32,81.15257
09:21:07.254, 33,78.90026
09:21:07.768, 28,91.99445
09:21:11.397, 34,76.26369
09:21:15.248, 29,92.2175
09:21:19.858, 32,95.66738
09:21:24.324, 30,88.24255
09:21:28.764, 33,94.83939
09:21:33.267, 31,90.38277
09:21:35.702, 34,81.89616
09:21:36.087, 32,89.71774
09:21:38.381, 35,62.60304
09:21:38.453, 33,89.02516
09:21:42.081, 36,69.26192
09:21:45.439, 35,80.431
09:21:48.729, 37,73.60782
09:21:53.685, 38,73.54094
09:21:58.165, 34,89.95298
09:22:01.131, 36,83.80701
09:22:02.380, 29,73.89807
09:22:06.267, 30,70.36819
09:22:11.117, 31,80.54508
09:22:13.784, 32,69.38342
09:22:18.140, 37,70.25748
09:22:19.137, 35,87.72839
09:22:23.134, 36,95.67886
09:22:27.530, 33,72.09346
09:22:29.918, 37,98.28403
09:22:32.581, 38,95.25913
09:22:37.960, 34,76.89378
09:22:39.039, 39,91.66718
09:22:42.186, 35,68.44669
09:22:43.004, 40,92.70553
09:22:45.403, 39,28.57556
09:22:47.168, 38,62.37854
09:22:52.486, 36,75.60002
09:22:56.574, 40,55.97534
09:23:00.865, 41,93.45469
09:23:03.697, 42,91.33553
09:23:07.840, 43,89.79867
09:23:10.529, 44,89.00158
09:23:16.039, 37,71.17694
09:23:20.133, 41,64.14767
09:23:23.639, 38,74.19633
09:23:24.505, 45,89.92255
09:23:29.402, 39,41.87378
09:23:32.550, 39,73.24368
09:23:37.506, 40,80.25095
09:23:38.563, 46,87.8542
09:23:43.998, 41,84.19661
09:23:45.235, 40,65.41678
09:23:45.235, 47,86.39276
09:23:47.708, 41,69.84365
09:23:48.681, 48,84.71799
09:23:50.576, 42,76.31207
09:23:52.258, 42,68.0468
09:23:52.666, 42,77.54811
09:23:54.598, 43,64.59254
09:23:56.675, 43,69.17467
09:23:58.992, 44,60.58625
09:23:59.389, 44,63.83936
09:24:03.306, 43,70.42395
09:24:05.511, 45,59.82686
09:24:09.808, 44,68.3407
09:24:13.493, 45,62.28383
09:24:18.308, 46,62.43488
09:24:23.868, 45,44.55759
09:24:27.540, 46,49.59736
09:24:32.415, 47,50.80974
09:24:36.221, 46,57.15799
09:24:38.886, 49,74.23767
09:24:39.774, 47,52.60767
09:24:44.959, 47,62.37137
09:24:47.684, 48,70.84705
09:24:51.681, 49,74.86909
09:24:55.561, 50,83.68793
09:24:58.440, 51,84.86446
09:25:03.835, 48,82.69711
09:25:05.056, 52,85.13301
09:25:10.338, 49,98.80557
09:25:13.520, 48,37.21133
09:25:18.704, 50,66.60905
09:25:21.574, 51,81.41791
09:25:21.735, 50,100.4095
09:25:25.948, 49,64.08878
09:25:30.399, 53,94.47784
09:25:34.611, 51,98.76048
09:25:39.439, 52,101.9001
09:25:41.538, 50,50.05845
09:25:43.121, 52,80.73209
09:25:47.169, 54,112.1028
09:25:49.725, 53,69.45853
09:25:49.930, 55,103.7408
09:25:52.245, 56,97.3555
09:25:53.075, 51,72.31112
09:25:56.477, 53,95.02699
09:25:56.748, 52,76.83188
09:26:00.099, 54,62.53707
09:26:03.400, 53,75.78172
09:26:04.168, 54,82.68761
09:26:05.189, 55,66.57242
09:26:09.464, 54,70.71708
09:26:13.771, 57,88.5753
09:26:18.201, 55,76.02931
09:26:21.705, 55,50.46321
09:26:22.510, 58,86.1002
09:26:23.298, 56,68.61626
09:26:26.855, 56,65.53109
09:26:29.559, 57,67.63672
09:26:33.590, 58,66.34927
09:26:37.483, 59,75.5975
09:26:41.861, 59,65.80304
09:26:46.990, 56,54.08191
09:26:50.111, 57,51.65654
09:26:50.665, 57,61.89433
09:26:51.658, 60,73.00484
09:26:51.958, 60,66.63045
09:26:55.872, 58,52.87704
09:26:59.834, 58,72.77716
09:27:03.844, 59,61.55318
09:27:06.940, 61,71.09766
09:27:07.659, 60,67.54321
09:27:09.354, 62,69.17227
09:27:09.677, 61,73.47974
09:27:13.147, 61,68.74971
09:27:17.890, 62,68.18797
09:27:19.941, 62,73.75224
09:27:21.455, 59,60.47363
09:27:23.845, 63,66.94241
09:27:28.020, 63,71.47754
09:27:30.794, 64,69.78711
09:27:31.093, 60,36.54163
09:27:31.441, 64,56.03342
09:27:35.896, 63,65.7747
09:27:41.490, 61,53.1908
09:27:45.248, 65,68.8811
09:27:48.022, 65,51.09249
09:27:48.477, 64,69.82312
09:27:54.143, 62,58.13257
09:27:58.056, 65,69.92513
09:28:01.106, 66,50.87166
09:28:01.731, 66,71.91782
09:28:06.677, 67,70.60197
09:28:10.187, 63,59.44995
09:28:10.973, 67,70.38334
09:28:15.873, 66,52.17816
09:28:20.148, 68,73.27373
09:28:25.815, 64,66.96464
09:28:29.967, 69,74.29321
09:28:35.754, 65,77.49072
09:28:39.509, 66,79.59802
09:28:42.006, 68,94.25635
09:28:46.256, 67,93.83298
09:28:49.449, 70,64.60844
09:28:53.435, 69,73.28345
09:28:58.715, 68,99.95027
09:29:02.656, 71,72.59916
09:29:04.887, 67,121.1548
09:29:06.100, 69,100.3183
09:29:11.034, 70,104.058
09:29:14.924, 72,79.85954
09:29:20.482, 71,112.6301
09:29:21.646, 70,66.61487
09:29:21.876, 68,120.017
09:29:26.450, 71,56.63314
09:29:30.973, 72,104.1602
09:29:32.534, 73,106.8418
09:29:35.919, 69,112.3033
09:29:39.858, 72,77.48853
09:29:44.298, 74,104.4166
09:29:46.375, 70,105.7774
09:29:50.397, 71,100.3575
09:29:54.432, 73,81.17548
09:29:56.843, 75,79.54395
09:29:57.119, 74,81.3596
09:29:57.648, 73,36.42389
09:30:00.735, 76,81.2872
09:30:04.265, 72,90.92657
09:30:09.498, 74,56.93787
09:30:13.243, 73,87.31741
09:30:15.934, 74,87.22971
09:30:15.994, 75,82.70321
09:30:18.516, 76,77.75238
09:30:23.997, 75,67.05753
